subcategory,rank_in_subcategory,percentile_in_subcategory,Source title,tier,Publisher,SJR,impact_index,cluster_raw
PoliticalScienceAndIR,627,48.09286898839138,International Journal of Middle East Studies,D: Acceptable,Cambridge University Press,0.327,1.148973779829127,2
PoliticalScienceAndIR,628,48.00995024875622,Yale Journal on Regulation,D: Acceptable,Yale Journal on Regulation,0.326,1.1391534911126389,2
PoliticalScienceAndIR,628,48.00995024875622,Social Anthropology,D: Acceptable,Berghahn,0.326,1.1391534911126389,2
PoliticalScienceAndIR,628,48.00995024875622,Civil Wars,C: Preferred,Taylor & Francis,0.326,1.1391534911126389,2
PoliticalScienceAndIR,628,48.00995024875622,Journal of Asian Security and International Affairs,D: Acceptable,SAGE,0.326,1.1391534911126389,2
PoliticalScienceAndIR,628,48.00995024875622,International Journal of Energy Production and Management,D: Acceptable,International Information and Engineering Technology Association,0.326,1.1391534911126389,2
PoliticalScienceAndIR,629,47.927031509121065,South Asia: Journal of South Asia Studies,D: Acceptable,Taylor & Francis,0.325,1.1293332023961506,2
PoliticalScienceAndIR,629,47.927031509121065,Sriwijaya Law Review,D: Acceptable,Sriwijaya University,0.325,1.1293332023961506,2
PoliticalScienceAndIR,629,47.927031509121065,History of European Ideas,D: Acceptable,Taylor & Francis,0.325,1.1293332023961506,2
PoliticalScienceAndIR,629,47.927031509121065,Central European Journal of International and Security Studies,D: Acceptable,Metropolitni Univerzita Praha,0.325,1.1293332023961506,2
PoliticalScienceAndIR,630,47.8441127694859,Global Governance,D: Acceptable,Brill,0.324,1.1195129136796624,2
PoliticalScienceAndIR,631,47.76119402985075,Journal of Education Culture and Society,D: Acceptable,Pro Scientia Publica Foundation,0.323,1.109692624963174,2
PoliticalScienceAndIR,631,47.76119402985075,Ethos,D: Acceptable,John Wiley & Sons,0.323,1.109692624963174,2
PoliticalScienceAndIR,631,47.76119402985075,Journal of Military Ethics,D: Acceptable,Taylor & Francis,0.323,1.109692624963174,2
PoliticalScienceAndIR,632,47.67827529021559,Australian Journal of Maritime and Ocean Affairs,D: Acceptable,Taylor & Francis,0.322,1.0998723362466858,2
PoliticalScienceAndIR,632,47.67827529021559,Nordic Journal of Human Rights,D: Acceptable,Taylor & Francis,0.322,1.0998723362466858,2
PoliticalScienceAndIR,633,47.59535655058043,Insight on Africa,D: Acceptable,SAGE,0.32,1.0802317588137094,2
PoliticalScienceAndIR,633,47.59535655058043,Mortality,D: Acceptable,Taylor & Francis,0.32,1.0802317588137094,2
PoliticalScienceAndIR,633,47.59535655058043,Society,D: Acceptable,Springer Nature,0.32,1.0802317588137094,2
PoliticalScienceAndIR,634,47.51243781094527,Journal of Black Studies,D: Acceptable,SAGE,0.319,1.070411470097221,2
PoliticalScienceAndIR,634,47.51243781094527,Berliner Journal fur Soziologie,D: Acceptable,Walter de Gruyter,0.319,1.070411470097221,2
PoliticalScienceAndIR,635,47.42951907131011,Journal of the Economic and Social History of the Orient,D: Acceptable,Brill,0.317,1.0507708926642445,2
PoliticalScienceAndIR,636,47.346600331674956,OEconomia,D: Acceptable,Association Oeconomia,0.316,1.0409506039477563,2
PoliticalScienceAndIR,637,47.263681592039795,Journal of Psychology and Theology,D: Acceptable,Rosemead School of Psychology,0.315,1.0311303152312679,2
PoliticalScienceAndIR,637,47.263681592039795,New Testament Studies,D: Acceptable,Cambridge University Press,0.315,1.0311303152312679,2
PoliticalScienceAndIR,637,47.263681592039795,"International Journal of Politics, Culture and Society",D: Acceptable,Human Sciences Press,0.315,1.0311303152312679,2
PoliticalScienceAndIR,637,47.263681592039795,Australian and New Zealand Journal of Family Therapy,D: Acceptable,Australian Academic Press,0.315,1.0311303152312679,2
PoliticalScienceAndIR,638,47.18076285240465,International Journal of Human Rights in Healthcare,D: Acceptable,Emerald Publishing,0.314,1.0213100265147796,2
PoliticalScienceAndIR,639,47.09784411276948,Journal of Sport for Development,D: Acceptable,Journal of Sport for Development,0.313,1.0114897377982914,2
PoliticalScienceAndIR,639,47.09784411276948,Journal of Population and Social Studies,D: Acceptable,"Mahidol University, Institute for Population and Social Research",0.313,1.0114897377982914,2
PoliticalScienceAndIR,639,47.09784411276948,Vulnerable Children and Youth Studies,D: Acceptable,Taylor & Francis,0.313,1.0114897377982914,2
PoliticalScienceAndIR,639,47.09784411276948,Settler Colonial Studies,D: Acceptable,Taylor & Francis,0.313,1.0114897377982914,2
PoliticalScienceAndIR,639,47.09784411276948,Asian Perspective,D: Acceptable,Johns Hopkins University Press,0.313,1.0114897377982914,2
PoliticalScienceAndIR,639,47.09784411276948,Yearbook of European Law,D: Acceptable,Oxford University Press,0.313,1.0114897377982914,2
PoliticalScienceAndIR,639,47.09784411276948,China Perspectives,D: Acceptable,French Centre for Research on Contemporary China,0.313,1.0114897377982914,2
PoliticalScienceAndIR,640,47.01492537313433,Comparative Southeast European Studies,D: Acceptable,Walter de Gruyter,0.312,1.0016694490818032,2
PoliticalScienceAndIR,640,47.01492537313433,Speculum,D: Acceptable,University of Chicago Press,0.312,1.0016694490818032,2
PoliticalScienceAndIR,640,47.01492537313433,Adoption Quarterly,D: Acceptable,Taylor & Francis,0.312,1.0016694490818032,2
PoliticalScienceAndIR,641,46.93200663349917,Civitas,D: Acceptable,Edipucrs,0.311,0.9918491603653148,2
PoliticalScienceAndIR,641,46.93200663349917,Asian Journal of Business Research,D: Acceptable,Asia Business Research Corporation,0.311,0.9918491603653148,2
PoliticalScienceAndIR,642,46.84908789386402,African Studies,C: Preferred,Taylor & Francis,0.31,0.9820288716488266,2
PoliticalScienceAndIR,643,46.766169154228855,International Social Security Review,D: Acceptable,John Wiley & Sons,0.309,0.97220858293233825,2
PoliticalScienceAndIR,643,46.766169154228855,Journal of Contemporary Religion,D: Acceptable,Taylor & Francis,0.309,0.97220858293233825,2
PoliticalScienceAndIR,644,46.6832504145937,UUM Journal of Legal Studies,D: Acceptable,Universiti Utara Malaysia Press,0.308,0.96238829421585,2
PoliticalScienceAndIR,645,46.60033167495854,Canadian Journal of African Studies,D: Acceptable,Taylor & Francis,0.307,0.9525680054993617,2
PoliticalScienceAndIR,646,46.517412935323385,Revista de Ciencias Sociales,D: Acceptable,Universidad del Zulia,0.306,0.9427477167828735,2
PoliticalScienceAndIR,647,46.434494195688224,Caucasus Survey,D: Acceptable,Brill,0.304,0.9231071393498969,2
PoliticalScienceAndIR,647,46.434494195688224,Critical Studies in Teaching and Learning,D: Acceptable,University of the Western Cape,0.304,0.9231071393498969,2
PoliticalScienceAndIR,648,46.35157545605308,Regional Science Inquiry,D: Acceptable,Hellenic Association of Regional Scientists,0.303,0.9132868506334086,2
PoliticalScienceAndIR,648,46.35157545605308,Journal of Indonesian Islam,D: Acceptable,State Islamic University of Sunan Ampel Surabaya,0.303,0.9132868506334086,2
PoliticalScienceAndIR,648,46.35157545605308,Journal of Sufi Studies,D: Acceptable,Brill,0.303,0.9132868506334086,2
PoliticalScienceAndIR,648,46.35157545605308,Zeitschrift fur Vergleichende Politikwissenschaft,D: Acceptable,Springer Nature,0.303,0.9132868506334086,2
PoliticalScienceAndIR,649,46.26865671641791,FWU Journal of Social Sciences,D: Acceptable,Shaheed Benazir Bhutto Women University,0.302,0.9034665619169203,2
PoliticalScienceAndIR,649,46.26865671641791,"Sexuality, Gender and Policy",D: Acceptable,John Wiley & Sons,0.302,0.9034665619169203,2
PoliticalScienceAndIR,650,46.18573797678275,NISPAcee Journal of Public Administration and Policy,D: Acceptable,Walter de Gruyter,0.301,0.8936462732004321,2
PoliticalScienceAndIR,650,46.18573797678275,Asian Journal of Comparative Politics,D: Acceptable,SAGE,0.301,0.8936462732004321,2
PoliticalScienceAndIR,651,46.1028192371476,Studia Theologica - Nordic Journal of Theology,D: Acceptable,Taylor & Francis,0.3,0.8838259844839438,2
PoliticalScienceAndIR,651,46.1028192371476,Asian Studies,D: Acceptable,University of Ljubljana Press,0.3,0.8838259844839438,2
PoliticalScienceAndIR,651,46.1028192371476,Human Rights Review,D: Acceptable,Springer Nature,0.3,0.8838259844839438,2
PoliticalScienceAndIR,652,46.01990049751243,Multidisciplinary Journal of Educational Research,D: Acceptable,Hipatia Editorial,0.299,0.8740056957674556,2
PoliticalScienceAndIR,652,46.01990049751243,Papers,D: Acceptable,Universitat Autonoma de Barcelona,0.299,0.8740056957674556,2
PoliticalScienceAndIR,652,46.01990049751243,Intersections East European Journal of Society and Politics,D: Acceptable,Centre for Social Sciences Hungarian Academy of Sciences,0.299,0.8740056957674556,2
PoliticalScienceAndIR,653,45.936981757877284,Health and Social Care Chaplaincy,D: Acceptable,Equinox Publishing Ltd,0.298,0.8641854070509671,2
PoliticalScienceAndIR,654,45.85406301824212,Pharos Journal of Theology,D: Acceptable,Africa Journals,0.297,0.854365118334479,2
PoliticalScienceAndIR,654,45.85406301824212,International Journal of Disability and Social Justice,D: Acceptable,Pluto Journals,0.297,0.854365118334479,2
PoliticalScienceAndIR,654,45.85406301824212,European Review of Latin American and Caribbean Studies,D: Acceptable,Centre for Latin American Research and Documentation/Centro de Estudios y Documentacion Latinoamericanos (CEDLA),0.297,0.854365118334479,2
PoliticalScienceAndIR,654,45.85406301824212,eJournal of eDemocracy and Open Government,D: Acceptable,Department for E-Governance and Administration,0.297,0.854365118334479,2
PoliticalScienceAndIR,655,45.77114427860697,Review of Religion and Chinese Society,D: Acceptable,Brill,0.296,0.8445448296179906,2
PoliticalScienceAndIR,655,45.77114427860697,Oxford Journal of Law and Religion,D: Acceptable,Oxford University Press,0.296,0.8445448296179906,2
PoliticalScienceAndIR,655,45.77114427860697,Romanian Journal of European Affairs,D: Acceptable,European Institute of Romania,0.296,0.8445448296179906,2
PoliticalScienceAndIR,655,45.77114427860697,Labour History,D: Acceptable,Liverpool University Press,0.296,0.8445448296179906,2
PoliticalScienceAndIR,656,45.68822553897181,South East Asia Research,D: Acceptable,Taylor & Francis,0.295,0.8347245409015025,2
PoliticalScienceAndIR,657,45.60530679933665,Environmental Economics,D: Acceptable,LLC CPC Business Perspectives,0.294,0.8249042521850141,2
PoliticalScienceAndIR,657,45.60530679933665,Eminak,D: Acceptable,"Scientific Research Centre ""Lukomorie""",0.294,0.8249042521850141,2
PoliticalScienceAndIR,658,45.52238805970149,"Psychology, Society and Education",D: Acceptable,UCOPress. Editorial Universidad de Cordoba,0.293,0.815083963468526,2
PoliticalScienceAndIR,659,45.43946932006634,Journal of Labor and Society,D: Acceptable,Brill,0.292,0.8052636747520375,2
PoliticalScienceAndIR,659,45.43946932006634,SCHOLE: A Journal of Leisure Studies and Recreation Education,D: Acceptable,Taylor & Francis,0.292,0.8052636747520375,2
PoliticalScienceAndIR,660,45.356550580431175,Problems and Perspectives in Management,D: Acceptable,LLC CPC Business Perspectives,0.291,0.7954433860355494,2
PoliticalScienceAndIR,660,45.356550580431175,Rivista Italiana di Politiche Pubbliche,D: Acceptable,Societa Editrice Il Mulino,0.291,0.7954433860355494,2
PoliticalScienceAndIR,660,45.356550580431175,International Journal of Religious Tourism and Pilgrimage,D: Acceptable,Dublin Institute of Technology,0.291,0.7954433860355494,2
PoliticalScienceAndIR,660,45.356550580431175,Asia-Pacific Journal: Japan Focus,D: Acceptable,Cambridge University Press,0.291,0.7954433860355494,2
PoliticalScienceAndIR,660,45.356550580431175,Jurnal Media Hukum,D: Acceptable,"Faculty of Law, Universitas Muhammadiyah Yogyakarta",0.291,0.7954433860355494,2
PoliticalScienceAndIR,661,45.27363184079603,Scandinavian Journal of Public Administration,D: Acceptable,University of Gothenburg School of Public Administration,0.29,0.785623097319061,2
PoliticalScienceAndIR,661,45.27363184079603,Journal of Theological Studies,D: Acceptable,Oxford University Press,0.29,0.785623097319061,2
PoliticalScienceAndIR,661,45.27363184079603,Asian Politics and Policy,D: Acceptable,John Wiley & Sons,0.29,0.785623097319061,2
PoliticalScienceAndIR,661,45.27363184079603,Journal of Classical Sociology,D: Acceptable,SAGE,0.29,0.785623097319061,2
PoliticalScienceAndIR,662,45.19071310116086,Retos (Ecuador),D: Acceptable,Universidad Politecnica Salesiana,0.289,0.7758028086025728,2
PoliticalScienceAndIR,662,45.19071310116086,Intellectual Economics,D: Acceptable,Mykolo Romerio Universitetas,0.289,0.7758028086025728,2
PoliticalScienceAndIR,662,45.19071310116086,Revista Fuentes,D: Acceptable,Facultad de Ciencias de la Educacion,0.289,0.7758028086025728,2
PoliticalScienceAndIR,663,45.1077943615257,Journal of Intercultural Communication,D: Acceptable,Immigrant Institutet,0.288,0.7659825198860846,2
PoliticalScienceAndIR,663,45.1077943615257,International Journal of Latin American Religions,D: Acceptable,Springer Nature,0.288,0.7659825198860846,2
PoliticalScienceAndIR,663,45.1077943615257,Religion and Theology,D: Acceptable,Brill,0.288,0.7659825198860846,2
PoliticalScienceAndIR,663,45.1077943615257,International Journal,D: Acceptable,Canadian Institute of International Affairs,0.288,0.7659825198860846,2
PoliticalScienceAndIR,664,45.024875621890544,Revista de Indias,D: Acceptable,CSIC Consejo Superior de Investigaciones Cientificas,0.287,0.7561622311695962,2
PoliticalScienceAndIR,665,44.94195688225538,Journal of Contemporary European Research,D: Acceptable,University Association for Contemporary European Studies,0.286,0.746341942453108,2
PoliticalScienceAndIR,665,44.94195688225538,Democracy and Security,D: Acceptable,Taylor & Francis,0.286,0.746341942453108,2
PoliticalScienceAndIR,665,44.94195688225538,Representations,D: Acceptable,University of California Press,0.286,0.746341942453108,2
PoliticalScienceAndIR,666,44.859038142620236,Public Works Management and Policy,D: Acceptable,SAGE,0.285,0.7365216537366197,2
PoliticalScienceAndIR,666,44.859038142620236,World Water Policy,D: Acceptable,John Wiley & Sons,0.285,0.7365216537366197,2
PoliticalScienceAndIR,666,44.859038142620236,Journal for International Business and Entrepreneurship Development,D: Acceptable,Inderscience Publishers,0.285,0.7365216537366197,2
PoliticalScienceAndIR,666,44.859038142620236,New Perspectives,D: Acceptable,Institute of International Relations,0.285,0.7365216537366197,2
PoliticalScienceAndIR,667,44.776119402985074,Mir Rossii,D: Acceptable,National Research University Higher School of Economics (HSE University),0.284,0.7267013650201314,2
PoliticalScienceAndIR,667,44.776119402985074,Open Theology,D: Acceptable,Walter de Gruyter,0.284,0.7267013650201314,2
PoliticalScienceAndIR,667,44.776119402985074,Studies in Social Justice,D: Acceptable,Social Justice Research Institute,0.284,0.7267013650201314,2
PoliticalScienceAndIR,668,44.69320066334992,Jurnal Studi Ilmu-ilmu al-Qur'an dan Hadis,D: Acceptable,State Islamic University Sunan Kalijaga Faculty of Ushuluddin and Islamic Thought,0.283,0.7168810763036432,2
PoliticalScienceAndIR,669,44.61028192371476,Journal of Biblical Literature,D: Acceptable,Society of Biblical Literature,0.282,0.7070607875871548,2
PoliticalScienceAndIR,670,44.527363184079604,Modern Italy,D: Acceptable,Cambridge University Press,0.281,0.6972404988706672,2
PoliticalScienceAndIR,670,44.527363184079604,Nationalism and Ethnic Politics,D: Acceptable,Taylor & Francis,0.281,0.6972404988706672,2
PoliticalScienceAndIR,670,44.527363184079604,Journal of African American Studies,D: Acceptable,Springer Nature,0.281,0.6972404988706672,2
PoliticalScienceAndIR,670,44.527363184079604,Polity,D: Acceptable,University of Chicago Press,0.281,0.6972404988706672,2
PoliticalScienceAndIR,671,44.44444444444444,"Journal of Aggression, Conflict and Peace Research",D: Acceptable,Emerald Publishing,0.28,0.6874202101541789,2
PoliticalScienceAndIR,671,44.44444444444444,International Journal of Evidence and Proof,D: Acceptable,SAGE,0.28,0.6874202101541789,2
PoliticalScienceAndIR,671,44.44444444444444,Scripta Theologica,D: Acceptable,Servicio de Publicaciones de la Universidad de Navarra,0.28,0.6874202101541789,2
PoliticalScienceAndIR,672,44.36152570480929,Cauriensia,D: Acceptable,Universidad de Extremadura,0.279,0.6775999214376907,2
PoliticalScienceAndIR,672,44.36152570480929,Journal of Modern Italian Studies,D: Acceptable,Taylor & Francis,0.279,0.6775999214376907,2
PoliticalScienceAndIR,673,44.27860696517413,"Revista de Internet, Derecho y Politica",D: Acceptable,Universitat Oberta de Catalunya,0.278,0.6677796327212023,2
PoliticalScienceAndIR,673,44.27860696517413,Historia Social,D: Acceptable,Fundacion Instituto de Historia Social,0.278,0.6677796327212023,2
PoliticalScienceAndIR,673,44.27860696517413,Journal of Urban History,D: Acceptable,SAGE,0.278,0.6677796327212023,2
PoliticalScienceAndIR,673,44.27860696517413,Poverty and Public Policy,D: Acceptable,John Wiley & Sons,0.278,0.6677796327212023,2
